title,authors,isbn,isbn13,language_code,  num_pages,publication_date,publisher,Unnamed: 12
The Dew Breaker,Edwidge Danticat,1400034299,9.7814E+12,eng,244,3/8/05,Vintage,
I Capture the Castle,Dodie Smith,312181108,9.78031E+12,eng,343,3/31/98,Wyatt Book,
Conversations with Ernest Hemingway (Literary Conversations),Ernest Hemingway/Matthew J. Bruccoli,878052739,9.78088E+12,eng,204,12/1/86,University Press of Mississippi,
The Rapture: Who Will Face the Tribulation,Tim LaHaye,736909524,9.78074E+12,eng,256,3/1/02,Harvest House Publishers,
The Regime: Evil Advances  (Before They Were Left Behind  #2),Tim LaHaye/Jerry B. Jenkins,141430577X,9.78141E+12,en-US,391,4/1/06,Tyndale House Publishers,
The Rising: Antichrist is Born  (Before They Were Left Behind  #1),Tim LaHaye/Jerry B. Jenkins,842361936,9.78084E+12,eng,400,10/1/05,Tyndale House Publishers,
The Earth and Its Peoples: Volume II,Richard W. Bulliet/Daniel R. Headrick/David Northrup/Lyman L. Johnson/Pamela Kyle Crossley/Steven W. Hirsch/Steven Hirsch,618471162,9.78062E+12,eng,34,5/9/05,Cengage Learning,
The Earth and Its Peoples: A Global History  Volume C: Since 1750,Richard W. Bulliet/Pamela Kyle Crossley/Steven Hirsch,618427694,9.78062E+12,eng,370,2/9/04,Cengage Learning,
The Life of Charlotte Brontë,Elizabeth Gaskell/Angus Easson,192838059,9.78019E+12,eng,587,6/20/02,Oxford University Press,
The Juvenilia of Jane Austen and Charlotte Brontë,Jane Austen/Charlotte Brontë/Frances Beer,140432671,9.78014E+12,eng,400,10/7/86,Penguin Books,
Selected Works of the Brontë Sisters: Jane Eyre / Villette / Wuthering Heights / Agnes Grey / The Tenant of Wildfell Hall,Charlotte Brontë/Emily Brontë/Anne Brontë,1840220600,9.78184E+12,eng,1488,1/5/98,Wordsworth Classics,
Morgan's Passing,Anne Tyler,449911721,9.78045E+12,eng,346,8/27/96,Ballantine Books,
Back When We Were Grownups,Anne Tyler,345477243,9.78035E+12,eng,336,10/26/04,Ballantine Books,
Celestial Navigation,Anne Tyler,449911802,9.78045E+12,eng,288,8/27/96,Ballantine Books,
Breathing Lessons,Anne Tyler,345485599,9.78035E+12,eng,350,9/26/06,Ballantine Books,
The Tin Can Tree,Anne Tyler,449911896,9.78045E+12,eng,264,8/27/96,Ballantine Books,
Inside the Mind of Gideon Rayburn (Midvale Academy  #1),Sarah Miller,312333757,9.78031E+12,eng,289,5/2/06,St. Martin's Griffin,
Patience & Sarah,Isabel Miller/Emma Donoghue,1551521911,9.78155E+12,en-US,225,9/1/05,Arsenal Pulp Press,
The Razor's Edge,W. Somerset Maugham,1400034205,9.7814E+12,eng,314,9/9/03,Vintage International,
Razor's Edge: The Unofficial History of the Falklands War,Hugh Bicheno/Richard   Holmes,753821869,9.78075E+12,eng,400,3/1/07,Phoenix,
Tom Jones,Henry Fielding/Doreen Roberts,1853260215,9.78185E+12,eng,734,5/5/92,Wordsworth Editions,
Clarissa  Or The History of a Young Lady,Samuel Richardson/Sheila Ortiz Taylor,451529790,9.78045E+12,eng,576,10/4/05,Signet Classics,
The Hitchhiker's Guide to the Galaxy: The Quintessential Phase (Hitchhiker's Guide: Radio Play  #5),Douglas Adams/Dirk Maggs/Simon  Jones/Geoffrey McGivern/Mark Wing-Davey/Susan  Sheridan/Sandra Dickinson/Stephen  Moore/William Franklyn/Rula Lenska/Sam  Burke,563504072,9.78056E+12,eng,3,6/20/05,BBC Audiobooks,
The Secret of Shambhala: In Search of the Eleventh Insight (Celestine Prophecy  #3),James Redfield,446676489,9.78045E+12,eng,256,11/1/01,Grand Central Publishing,
The Celestine Vision: Living the New Spiritual Awareness,James Redfield,446675237,9.78045E+12,eng,288,11/1/99,Grand Central Publishing,
The Purpose of Your Life: Finding Your Place In The World Using Synchronicity  Intuition  And Uncommon Sense,Carol Adrienne/James Redfield,688166253,9.78069E+12,eng,320,3/17/99,William Morrow Paperbacks,
The Janson Directive (Paul Janson  #1),Robert Ludlum,312989385,9.78031E+12,eng,693,10/19/03,St. Martin's Paperbacks,
The Moscow Vector (Covert-One  #6),Patrick Larkin/Robert Ludlum,312990715,9.78031E+12,eng,464,2/7/06,St. Martin's Paperbacks,
The Ambler Warning,Robert Ludlum,312990693,9.78031E+12,eng,632,11/1/06,St. Martin's Paperbacks,
Historical Romances: The Prince and the Pauper / A Connecticut Yankee in King Arthur’s Court / Personal Recollections of Joan of Arc,Mark Twain/Susan K. Harris,940450828,9.78094E+12,eng,1050,8/1/94,Library of America,
Bleak House,Charles Dickens/Nicola Bradbury/Hablot Knight Browne,143037617,9.78014E+12,eng,1017,1/6/06,Penguin Books,
Our Mutual Friend,Charles Dickens,375761144,9.78038E+12,eng,801,9/10/02,Modern Library,
A Christmas Carol and Other Christmas Books,Charles Dickens/Robert Douglas-Fairhurst,192806947,9.78019E+12,eng,438,11/1/07,Oxford University Press  USA,
Little Dorrit,Charles Dickens/Stephen J. Wall/Helen Small,141439963,9.78014E+12,eng,1021,9/25/03,Penguin Classics,
Baseball: a Literary Anthology,Nicholas Dawidoff/Ernest Lawrence Thayer/Jacques Barzun/Robert Frost/John Updike/Leroy Satchel Paige/Bill Veeck/Murray Kempton/Jimmy Breslin/Marianne Moore/Gay Talese/Tallulah Bankhead/Albert G. Spalding/Nelson Algren/William Carlos Williams/James Weldon Johnson/Thomas Wolfe/James Thurber/Philip Roth/Jim Bouton/Dave Frishberg/Roger Kahn/Roger Angell/Damon Runyon/George Plimpton/A. Bartlett Giamatti/Amiri Baraka/Annie Dillard/Stephen Jay Gould/Stephen King/Richard Ford/Don DeLillo/Lawrence S. Ritter/Ring Lardner/Carl Sandburg/Heywood Broun/Bernard Malamud/Red  Smith,193108209X,9.78193E+12,eng,733,3/4/02,Library of America,
The Bourne Ultimatum (Jason Bourne  #3),Robert Ludlum,752858491,9.78075E+12,eng,725,5/6/04,Orion,
The Sigma Protocol,Robert Ludlum,312982518,9.78031E+12,eng,662,10/13/02,St. Martin's Paperbacks,
The Road to Gandolfo,Robert Ludlum/Michael  Shepherd,553271091,9.78055E+12,eng,320,2/1/92,Bantam,
The Arctic Event (Covert-One  #7),James H. Cobb/Robert Ludlum,446699071,9.78045E+12,eng,390,9/26/07,Warner Books,
The Altman Code (Covert-One  #4),Gayle Lynds/Robert Ludlum/Don Leslie,1593978863,9.78159E+12,eng,0,9/30/05,Audio Renaissance,
The Matlock Paper,Robert Ludlum,752858637,9.78075E+12,eng,352,8/24/05,Orion Books,
Fat Pig,Neil LaBute,057121150X,9.78057E+12,en-US,112,11/29/04,Farrar  Straus and Giroux,
Hickory Dickory Dock (Hercule Poirot  #32),Agatha Christie/Hugh Fraser,1572705647,9.78157E+12,eng,196,12/7/06,AudioGO,
A Caribbean Mystery (Miss Marple  #10),Agatha Christie,451199928,9.78045E+12,eng,224,3/1/00,Signet,
Five Complete Miss Marple Novels: The Mirror Crack'd / A Caribbean Mystery / Nemesis / What Mrs. McGillicuddy Saw! / The Body in the Library,Agatha Christie,517035804,9.78052E+12,eng,650,7/2/90,Avenel Books,
At Bertram's Hotel,Agatha Christie,451199936,9.78045E+12,eng,224,3/1/00,Signet,
Nemesis (Miss Marple  #12),Agatha Christie,451200187,9.78045E+12,eng,224,5/1/00,Signet,
A Pocket Full of Rye: A BBC Radio 4 Full-Cast Dramatisation,Agatha Christie/Michael Bakewell/June Whitfield/Nicky Henson/Derek Waring/Natasha Pyne,792737369,9.78079E+12,eng,2,4/1/14,Blackstone Audiobooks,
Murder at the Vicarage (Miss Marple  #1),Agatha Christie,451201159,9.78045E+12,eng,256,9/1/00,Signet,
Miss Marple Omnibus Vol. 3 (Murder at the Vicarage / Nemesis / Sleeping Murder / At Bertram's Hotel),Agatha Christie,6499619,9.78001E+12,eng,688,7/10/97,Harper Collins,
The Dance of Anger,Harriet Lerner,006074104X,9.78006E+12,eng,239,5/3/05,William Morrow & Company,
Dance of the Gods (Circle Trilogy  #2),Nora Roberts,515141666,9.78052E+12,eng,321,10/3/06,Jove,
Barnyard Dance,Sandra Boynton,1563054426,9.78156E+12,en-US,24,10/1/93,Workman Publishing Company,
The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,Harriet Lerner,006091646X,9.78006E+12,eng,255,1/1/89,William Morrow Paperbacks,
4:50 from Paddington / A Pocket Full of Rye (BBC Presents: Two Miss Marple Dramas),Agatha Christie,553525638,9.78055E+12,eng,3,5/4/99,Random House Audio,
Blood Canticle (The Vampire Chronicles #10),Anne Rice,99460173,9.7801E+12,eng,400,11/4/04,Arrow,
The Vampire Armand (The Vampire Chronicles  #6),Anne Rice,345434803,9.78035E+12,eng,457,10/3/00,Ballantine Books,
Violin,Anne Rice,8466302204,9.78847E+12,eng,289,1/1/02,Distribooks,
Cry to Heaven,Anne Rice,345396936,9.78035E+12,eng,566,4/1/95,Ballantine Books,
Lasher (Lives of the Mayfair Witches  #2),Anne Rice,99471434,9.7801E+12,eng,400,11/4/04,Arrow Books,
Blood And Gold (The Vampire Chronicles  #8),Anne Rice,99271494,9.7801E+12,eng,752,11/7/02,Arrow,
Hot Stuff (Cate Madigan #1),Janet Evanovich/Leanne Banks,312941463,9.78031E+12,en-US,281,4/3/07,St. Martin's Press,
Lovelock (Mayflower Trilogy  #1),Orson Scott Card/Kathryn H. Kidd,031287751X,9.78031E+12,en-US,288,2/1/01,St. Martins Press-3PL,
Treasure Box,Orson Scott Card,006109398X,9.78006E+12,eng,384,10/1/97,Harper,
Songmaster,Orson Scott Card,312876629,9.78031E+12,en-US,352,12/6/02,Orb Books,
Stone Tables,Orson Scott Card,1573456632,9.78157E+12,eng,448,3/1/00,Shadow Mountain,
William Faulkner: The Sound and the Fury and as I Lay Dying: Essays  Articles  Reviews,Nicolas Tredell,023112189X,9.78023E+12,en-US,192,12/27/00,Columbia University Press,
Hart's Hope,Orson Scott Card,425058190,9.78043E+12,eng,261,2/1/83,Berkley,
Children of the Mind (Ender's Saga  #4),Orson Scott Card,765304740,9.78077E+12,eng,370,8/24/02,Tor Books,
Maps in a Mirror: The Short Fiction of Orson Scott Card,Orson Scott Card,765308401,9.78077E+12,eng,675,1/1/04,Orb Books,
How to Write Science Fiction & Fantasy,Orson Scott Card,158297103X,9.78158E+12,eng,140,9/15/01,Writer's Digest Books,
What Came Before He Shot Her (Inspector Lynley  #14),Elizabeth  George,60545623,9.78006E+12,eng,560,10/17/06,Harper,
With No One as Witness (Inspector Lynley  #13),Elizabeth  George,60545615,9.78006E+12,eng,784,2/28/06,Harper,
Deception on His Mind (Inspector Lynley  #9),Elizabeth  George,553575090,9.78055E+12,eng,716,10/6/98,Bantam Books,
Becoming a Woman of Beauty and Strength: Esther,Elizabeth George,736904891,9.78074E+12,eng,160,1/1/01,Harvest House Publishers,
In Pursuit of the Proper Sinner (Inspector Lynley  #10),Elizabeth  George,553575104,9.78055E+12,eng,718,11/31/2000,Bantam Books,
A Woman's High Calling Growth and Study Guide,Elizabeth George,736904948,9.78074E+12,eng,160,8/15/01,Harvest House Publishers,
Living with Passion and Purpose: Luke (Woman After God's Own Heart),Elizabeth George,736908161,9.78074E+12,eng,160,9/15/05,Harvest House Publishers,
Loving God with All Your Mind,Elizabeth George,736913823,9.78074E+12,en-US,304,1/1/05,Harvest House Publishers,
Ariel Sharon: A Life,Nir Hefez/Gadi Bloom/Mitch Ginsburg,1400065879,9.7814E+12,en-US,490,10/24/06,Random House  Inc.,
Life Management for Busy Woman: Growth and Study Guide,Elizabeth George,736910190,9.78074E+12,en-GB,166,7/1/02,Harvest House Publishers,
A Wife After God's Own Heart Growth and Study Guide,Elizabeth George,736911685,9.78074E+12,eng,160,1/1/04,Harvest House Publishers,
Lover of Unreason: Assia Wevill  Sylvia Plath's Rival and Ted Hughes' Doomed Love,Yehuda Koren/Eilat Negev,786718617,9.78079E+12,eng,280,12/26/06,Da Capo Press,
The Journals of Sylvia Plath,Sylvia Plath/Karen V. Kukil,571205216,9.78057E+12,eng,752,6/13/13,Faber & Faber,
Letters Home,Sylvia Plath,571201156,9.78057E+12,eng,502,1/1/99,Faber & Faber,
The Poetry of Sylvia Plath,Claire Brennan,231124279,9.78023E+12,eng,202,8/29/01,Columbia University Press,
Black Boy,Richard Wright/Edward P. Jones,60834005,9.78006E+12,en-US,432,11/29/05,Harper,
Angry Black White Boy,Adam Mansbach,1400054877,9.7814E+12,eng,352,3/8/05,Broadway Books,
Bad Boys In Black Tie (Watson Brothers  #3),Lori Foster/Erin McCarthy/Morgan Leigh,758207743,9.78076E+12,eng,278,5/1/04,Brava,
The Twits,Roald Dahl/Quentin Blake,141318309,9.78014E+12,eng,96,6/24/04,Puffin Books,
Far from the Madding Crowd,Thomas Hardy/Suzanne Keen,451528565,9.78045E+12,eng,400,10/1/02,Signet Classics,
Far From the Madding Crowd,Thomas Hardy/Rosemarie Morgan/Shannon Russell,141439653,9.78014E+12,eng,433,2/27/03,Penguin Books,
Far From the Madding Crowd,Thomas Hardy/Suzanne B. Falck-Yi/Linda M. Shires,019280149X,9.78019E+12,eng,496,11/14/02,Oxford University Press,
Far from the Madding Crowd,Thomas Hardy,140620478,9.78014E+12,en-GB,374,3/31/94,Penguin Books,
Middlemarch: An Authoritative Text  Backgrounds  Reviews and Criticism,George Eliot/Bert G. Hornback,393092100,9.78039E+12,eng,578,9/1/77,W. W. Norton & Company,
Slaughterhouse: The Shocking Story of Greed  Neglect  And Inhumane Treatment Inside the U.S. Meat Industry,Gail A. Eisnitz,1591024501,9.78159E+12,en-US,328,11/1/06,Prometheus Books,
A Dance At The Slaughterhouse (Matthew Scudder  #9),Lawrence Block,380813734,9.78038E+12,eng,294,7/3/00,Harper Paperbacks,
Slaughterhouse Blues: The Meat and Poultry Industry in North America,Donald D. Stull/Michael J. Broadway/Eric Schlosser,534613039,9.78053E+12,en-US,172,4/17/03,Wadsworth Publishing Company,
Inky The Indigo Fairy (Rainbow Magic  #6),Daisy Meadows/Georgie Ripper,043974685X,9.78044E+12,en-US,80,1/1/06,Scholastic Paperbacks,
Sunny The Yellow Fairy (Rainbow Magic  #3),Daisy Meadows/Georgie Ripper,439744660,9.78044E+12,en-US,67,7/1/05,Little Apple,
Sky The Blue Fairy (Rainbow Magic  #5),Daisy Meadows/Georgie Ripper,439746841,9.78044E+12,en-US,80,11/1/05,Scholastic Paperbacks,
Heather The Violet Fairy (Rainbow Magic  #7),Daisy Meadows/Georgie Ripper,439746868,9.78044E+12,en-US,80,2/1/06,Scholastic Paperbacks,
Ruby the Red Fairy (Rainbow Magic  #1),Daisy Meadows/Georgie Ripper,043973861X,9.78044E+12,en-US,65,5/1/05,Scholastic Inc.,
Unweaving the Rainbow: Science  Delusion and the Appetite for Wonder,Richard Dawkins,618056734,9.78062E+12,eng,352,4/5/00,Mariner Books,
The Rainbow Goblins,Ul De Rico,500277591,9.7805E+12,eng,32,6/17/78,Thames  Hudson,
The Serpent and the Rainbow,Wade Davis,684839296,9.78068E+12,en-US,304,8/5/97,Simon  Schuster,
The Rainbow,D.H. Lawrence/Daphne Merkin,451530306,9.78045E+12,eng,544,5/5/09,Signet,
Standing in the Rainbow (Elmwood Springs  #2),Fannie Flagg,345452887,9.78035E+12,eng,560,8/3/04,Ballantine Books,
The Scarlet Pimpernel,Emmuska Orczy/Margaret Brantley,743487745,9.78074E+12,en-US,358,7/1/04,Simon  Schuster,
Adventures of the Scarlet Pimpernel,Emmuska Orczy,899664598,9.7809E+12,eng,256,12/1/83,Buccaneer Books,
Love's Enduring Promise (Love Comes Softly  #2),Janette Oke,764228498,9.78076E+12,eng,239,11/1/03,Bethany House Publishers,
Of Human Bondage,W. Somerset Maugham/Benjamin DeMott/Maeve Binchy,451530179,9.78045E+12,eng,684,1/2/07,Signet,
Phantoms in the Brain: Probing the Mysteries of the Human Mind,V.S. Ramachandran/Sandra Blakeslee/Oliver Sacks,688172172,9.78069E+12,eng,352,8/18/99,William Morrow Paperbacks,
Mangoes & Curry Leaves: Culinary Travels Through the Great Subcontinent,Jeffrey Alford/Naomi Duguid,1579652522,9.78158E+12,eng,416,11/1/05,Artisan,
Curry: A Tale of Cooks and Conquerors,Lizzie Collingham,195172418,9.7802E+12,eng,315,2/6/06,Oxford University Press  USA,
50 Great Curries of India,Camellia Panjabi,1904920357,9.7819E+12,eng,224,12/30/05,Kyle Books,
Curries Without Worries,Sudha Koul/Warner Books,446670782,9.78045E+12,eng,160,3/1/96,Grand Central Publishing,
In Search of Duende,Federico García Lorca/Norman Thomas di Giovanni,811213765,9.78081E+12,eng,99,4/17/98,New Directions,
The Selected Poems of Federico García Lorca,Federico García Lorca,811200914,9.78081E+12,mul,180,6/1/55,New Directions Publishing Corporation,
Lorca & Jimenez: Selected Poems,Federico García Lorca/Juan Ramón Jiménez/Robert Bly,807062138,9.78081E+12,eng,208,4/30/97,Beacon Press,
Also sprach Zarathustra: Ein Buch für Alle und Keinen.,Friedrich Nietzsche,337901706X,9.78338E+12,ger,371,7/1/00,Reclam  Leipzig,
Seminar on Nietzsche's Zarathustra,C.G. Jung/James L. Jarrett,691017387,9.78069E+12,eng,352,11/23/97,Princeton University Press,
The Polar Express,Chris Van Allsburg,061861169X,9.78062E+12,en-US,32,10/19/05,HMH Books for Young Readers,
Trip To The North Pole (The Polar Express: The Movie),Ellen Weiss/Doyle Partners/Robert Zemeckis,061847790X,9.78062E+12,eng,128,10/12/04,HMH Books for Young Readers,
Blow Fly (Kay Scarpetta  #12),Patricia Cornwell,425198731,9.78043E+12,eng,467,9/7/04,Berkley,
The Gift of the Magi and Other Short Stories,O. Henry,486270610,9.78049E+12,eng,96,2/5/92,Dover Publications,
James and the Giant Peach,Roald Dahl/Nancy Ekholm Burkert,553150324,9.78055E+12,eng,154,1/1/78,Bantam Skylark,
Ten Short Stories Book & Cd Pack (Penguin Student Editions),Roald Dahl,140817786,9.78014E+12,eng,208,3/30/00,Penguin Classics,
The Ultramarines Omnibus (Ultramarines #1-3),Graham McNeill,1844164039,9.78184E+12,eng,768,12/19/08,Games Workshop,
Star Wars Omnibus: X-Wing Rogue Squadron  Vol. 2,Michael A. Stackpole/Jan Strnad/Ryder Windham/Jordi Ensign/John Nadeau/Gary Erskine,1593076193,9.78159E+12,eng,288,10/24/06,Dark Horse Comics,
The Soul Drinkers Omnibus (Soul Drinkers #1-3),Ben Counter,1844164160,9.78184E+12,eng,767,12/26/06,Games Workshop(uk),
James and the Giant Peach,Roald Dahl/Quentin Blake,141311355,9.78014E+12,eng,160,4/5/98,Puffin,
James and the Giant Peach: a Play,Richard R. George/Roald Dahl,142407917,9.78014E+12,en-GB,91,2/1/07,Puffin Books,
James & The Giant Peach (Disney's),Roald Dahl/Karey Kirkpatrick/Lane Smith,140382976,9.78014E+12,eng,48,7/4/96,Puffin,
The Progress of Love,Alice Munro,375724702,9.78038E+12,eng,320,12/12/00,Vintage,
A Memoir of Jane Austen and Other Family Recollections,J.E. Austen Leigh/Caroline Austen/Henry Austen/Anna Austen Lefroy/Kathryn Sutherland,192840746,9.78019E+12,eng,352,12/5/02,Oxford University Press,
The Jane Austen Cookbook,Maggie Black/Deirdre Le Faye,771014171,9.78077E+12,eng,128,5/10/02,McClelland & Stewart,
The Complete Novels,Jane Austen/Karen Joy Fowler,143039504,9.78014E+12,eng,1278,3/28/06,Penguin Classics,
The Cambridge Companion to Jane Austen,Edward Copeland/Juliet McMaster,521498678,9.78052E+12,en-US,251,5/13/97,Cambridge University Press,
The Man Who Loved Jane Austen (The Man Who Loved Jane Austen #1),Sally Smith O'Rourke,075821037X,9.78076E+12,eng,303,4/1/06,Kensington,
Jane Austen: A Life,Carol Shields,143035169,9.78014E+12,eng,192,5/31/05,Penguin Books,
The Complete Novels of Jane Austen,Jane Austen,1840220554,9.78184E+12,eng,1431,1/5/05,Wordsworth Editions,
Persuasion,Jane Austen/Gillian Beer,141439688,9.78014E+12,eng,325,4/29/03,Penguin Classics,
The History of England,Jane Austen/Cassandra Austen/Deirdre Le Faye/A.S. Byatt,1565120558,9.78157E+12,eng,60,1/10/93,Algonquin Books,
Jane and the Wandering Eye (Jane Austen Mysteries  #3),Stephanie Barron,553578170,9.78055E+12,eng,320,11/3/09,Bantam,
Dante: Poet of the Secular World,Erich Auerbach/Ralph Manheim/Michael Dirda,1590172191,9.78159E+12,eng,202,1/16/07,NYRB Classics,
Me Alquilo Para Soñar (Taller de Guión  #62),Gabriel García Márquez,1400092965,9.7814E+12,spa,224,3/2/04,Debolsillo,
Silent Running,James F. Calvert,047119705X,9.78047E+12,eng,320,10/15/97,Wiley,
La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,Gabriel García Márquez,9681317084,9.78968E+12,spa,157,5/30/04,Editorial Diana,
The Story of a Shipwrecked Sailor,Gabriel García Márquez/Randolf Hogan,067972205X,9.78068E+12,eng,128,3/13/89,Vintage,
El Dia Que Nietzsche Lloró,Irvin D. Yalom,9875801445,9.78988E+12,spa,445,10/24/06,Planeta,
Zur Genealogie der Moral,Friedrich Nietzsche,3150071232,9.78315E+12,ger,187,1/31/98,Reclam,
Nietzche and Philosophy,Gilles Deleuze/Michael Hardt,231138768,9.78023E+12,eng,256,5/16/06,Columbia University Press,
The Will to Power,Friedrich Nietzsche/Walter Kaufmann/R.J. Hollingdale,394704371,9.78039E+12,eng,575,8/17/11,Vintage Books,
The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,Will Durant,671739166,9.78067E+12,eng,704,1/1/91,Pocket Books,
The Oxford Companion to Philosophy,Ted Honderich,199264791,9.7802E+12,en-GB,1056,5/26/05,Oxford University Press  USA,
South Park and Philosophy: You Know  I Learned Something Today,Robert Arp,1405161604,9.78141E+12,eng,273,11/22/06,Blackwell Publishers,
Superheroes and Philosophy: Truth  Justice  and the Socratic Way,Tom Morris/William Irwin,812695739,9.78081E+12,en-US,300,4/20/05,Open Court,
The Simpsons and Philosophy: The D'oh! of Homer,William Irwin/Aeon J. Skoble/Mark T. Conard,812694333,9.78081E+12,eng,256,2/28/01,Open Court,
Philosophy for Dummies,Tom Morris,764551531,9.78076E+12,eng,361,9/17/99,For Dummies,
The Philosophy of Andy Warhol (From A to B and Back Again),Andy Warhol,156717204,9.78016E+12,eng,272,4/6/77,Mariner Books,
Harry Potter and Philosophy: If Aristotle Ran Hogwarts,David Baggett/Shawn E. Klein,812694554,9.78081E+12,eng,243,9/10/04,Open Court,
Philosophy of Religion: An Anthology,Louis P. Pojman,534543642,9.78053E+12,en-US,582,5/7/02,Wadsworth Publishing Company,
A History of Philosophy 1: Greece and Rome,Frederick Charles Copleston,826468950,9.78083E+12,en-GB,544,6/1/03,Bloomsbury Academic,
Western Philosophy: An Anthology,John Cottingham,631186271,9.78063E+12,eng,656,11/14/96,Wiley-Blackwell,
Star Wars and Philosophy: More Powerful than You Can Possibly Imagine,Kevin S. Decker/Jason T. Eberl/William Irwin/George Lucas/William O. Stephens/Walter Ritoku Robinson/Richard H. Dees/Judith A. Barad/Elizabeth F. Cooke/Richard Hanley/Jerold J. Abrams/Robert Arp/Jan-Erik Jones,812695836,9.78081E+12,eng,227,3/23/05,Open Court,
Bullshit and Philosophy,Gary L. Hardcastle/George A. Reisch,812696115,9.78081E+12,en-US,288,10/25/06,Open Court,
The Consolation of Philosophy,Boethius/Victor Watts,140447806,9.78014E+12,eng,192,11/25/99,Penguin Classics,
Philosophy of Mind: Classical and Contemporary Readings,David J. Chalmers,019514581X,9.7802E+12,eng,675,7/25/02,Oxford University Press  USA,
The Undead and Philosophy: Chicken Soup for the Soulless,Richard V. Greene/K. Silem Mohammad,812696018,9.78081E+12,en-US,288,8/29/06,Open Court,
Philosophy in a Time of Terror: Dialogues with Jürgen Habermas and Jacques Derrida,Jürgen Habermas/Jacques Derrida/Giovanna Borradori,226066665,9.78023E+12,eng,208,9/1/04,University of Chicago Press,
An Introduction to Political Philosophy,Jonathan Wolff,019929609X,9.7802E+12,eng,215,3/1/06,Oxford University Press  USA,
A Source Book in Indian Philosophy,Sarvepalli Radhakrishnan/Charles Alexander Moore/Kapila/Nandalal Sinha/Kautilya/R. Shamasastry/Manu/Georg Bühler/Patañjali/Rama Prasada/Nāgārjuna/Hermann Oldenberg/Susumu Yamaguchi/Ganganatha Jha/Ramanuja/George Thibaut/Pratap Chandra Ray/Edward J. Thomas,691019584,9.78069E+12,eng,720,4/21/67,Princeton University Press,
Philosophy: The Basics,Nigel Warburton,203506413,9.78042E+12,eng,169,7/1/04,Routledge,
A Young Person's Guide To Philosophy,Jeremy Weate/Peter Lawman,789430746,9.78079E+12,eng,64,9/21/98,DK Children,
Philosophy in the Flesh: The Embodied Mind and its Challenge to Western Thought,George Lakoff/Mark  Johnson,465056741,9.78047E+12,eng,640,10/8/99,Basic Books,
Practical Philosophy,Immanuel Kant/Mary J. Gregor,521654084,9.78052E+12,eng,704,12/8/99,Cambridge University Press,
Discourse on Method and Meditations on First Philosophy,René Descartes/Donald A. Cress,872204200,9.78087E+12,eng,103,6/15/99,Hackett Publishing Company  Inc.,
Readings in Classical Chinese Philosophy,Philip J. Ivanhoe/Bryan W. Van Norden,872207803,9.78087E+12,eng,416,12/1/05,Hackett Publishing Company  Inc.,
Logic and Philosophy: A Modern Introduction,Alan Hausman/Paul Tidman,495128449,9.7805E+12,eng,525,6/1/06,Cengage Learning,
History of Political Philosophy,Leo Strauss/Joseph Cropsey,226777103,9.78023E+12,eng,980,11/30/87,University of Chicago Press,
What Is Ancient Philosophy?,Pierre Hadot/Michael Chase,674013735,9.78067E+12,eng,384,3/15/04,Belknap Press,
Lectures on the History of Philosophy 1: Greek Philosophy to Plato,Georg Wilhelm Friedrich Hegel/E.S. Haldane/Frederick C. Beiser,803272715,9.7808E+12,en-GB,487,6/1/95,University of Nebraska Press,
Seinfeld and Philosophy,William Irwin,812694090,9.78081E+12,en-US,224,8/20/99,Open Court,
Introduction to the Philosophies of Research and Criticism in Education and the Social Sciences,James   Paul,130422533,9.78013E+12,eng,360,10/18/04,Pearson,
Introducing Philosophy,Dave Robinson/Chris Garratt/Judy Groves,184046576X,9.78184E+12,en-GB,176,8/8/00,Icon Books,
The Matrix and Philosophy: Welcome to the Desert of the Real,William Irwin/Gerald J. Erion/Barry  Smith/Carolyn Korsmeyer/Jonathan J. Sanford/Jason Holt/Theodore Schick Jr./Gregory Bassham/James Lawler/David Mitsuo Nixon,081269502X,9.78081E+12,eng,280,8/28/02,Open Court,
A Short History of Modern Philosophy (Routledge Classics),Roger Scruton,415267633,9.78042E+12,eng,328,11/11/01,Routledge,
Ancient Philosophy,Anthony Kenny,198752725,9.7802E+12,eng,341,11/30/06,Oxford University Press  USA,
Woody Allen and Philosophy: [You Mean My Whole Fallacy Is Wrong?],Mark T. Conard/Aeon J. Skoble/Tom Morris/William Irwin,812694538,9.78081E+12,eng,250,8/9/04,Open Court,
Three Philosophies of Life: Ecclesiastes—Life As Vanity  Job—Life As Suffering  Song of Songs—Life As Love,Peter Kreeft,898702623,9.7809E+12,eng,140,6/1/90,Ignatius Press,
Philosophy of Religion,John Harwood Hick,136626289,9.78014E+12,en-US,160,11/20/89,Pearson,
Early Greek Philosophy,Jonathan Barnes,140448152,9.78014E+12,eng,336,9/26/02,Penguin Books,
Contemporary Political Philosophy,Will Kymlicka,198782748,9.7802E+12,eng,512,10/25/01,Oxford University Press  USA,
Buffy the Vampire Slayer and Philosophy: Fear and Trembling in Sunnydale,James B. South/William Irwin,812695313,9.78081E+12,eng,335,3/13/03,Open Court,
Philosophy: The Classics,Nigel Warburton,415356296,9.78042E+12,eng,257,7/9/98,Routledge,
The Oxford Handbook of Philosophy of Mathematics and Logic,Stewart Shapiro,195325923,9.7802E+12,eng,832,3/1/07,Oxford University Press  USA,
